Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes
12-05-2021,2021,North,79,23:36,68,19:26,11,19:58,59,01:19,13,14:47,126,21:27,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
19-12-2020,2020,North,79,21:50,68,18:36,11,15:56,59,00:06,13,15:49,126,19:04,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
12-06-2018,2018,North,194,04:50,330,23:37,14,19:34,419,19:51,128,19:29,403,19:15,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
19-03-2006,2006,North,79,05:34,68,18:07,11,18:16,59,00:04,13,19:25,126,21:35,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
28-04-2021,2021,North,79,21:47,68,22:30,11,20:53,59,02:49,13,14:43,126,23:00,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
09-04-2012,2012,North,194,00:36,330,23:34,14,11:47,419,22:05,128,12:54,403,22:32,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
24-01-2011,2011,North,194,00:37,330,20:25,14,12:31,419,22:44,128,19:58,403,20:38,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
30-03-2013,2013,North,194,02:12,330,23:52,14,17:14,419,01:53,128,16:22,403,20:07,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
28-10-2013,2013,North,79,20:00,68,23:51,11,21:38,59,20:49,13,12:25,126,21:00,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
21-02-2011,2011,North,194,04:53,330,22:47,14,08:28,419,00:44,128,16:02,403,19:36,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
31-12-2014,2014,North,79,04:22,68,21:31,11,20:15,59,02:06,13,14:27,126,19:26,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
27-07-2005,2005,North,79,23:02,68,18:23,11,08:24,59,00:28,13,18:08,126,20:05,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
21-05-2013,2013,North,79,23:54,68,18:06,11,19:20,59,21:20,13,19:31,126,21:50,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
06-01-2006,2006,North,194,03:25,330,22:29,14,19:46,419,19:48,128,16:43,403,22:48,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
14-12-2009,2009,North,194,22:10,330,23:07,14,21:37,419,00:55,128,21:07,403,22:57,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
13-10-2008,2008,North,79,05:11,68,22:35,11,14:34,59,00:15,13,10:59,126,23:36,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
05-02-2009,2009,North,79,02:05,68,23:42,11,21:11,59,21:06,13,12:57,126,20:50,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
15-03-2007,2007,North,79,22:09,68,19:24,11,10:52,59,21:19,13,15:53,126,19:51,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
30-06-2018,2018,North,194,05:07,330,18:51,14,16:49,419,00:15,128,14:16,403,20:22,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
30-08-2018,2018,North,194,02:38,330,18:30,14,14:42,419,01:14,128,10:40,403,21:05,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
27-04-2009,2009,North,194,02:55,330,20:36,14,11:42,419,01:11,128,15:34,403,19:06,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
23-09-2004,2004,North,79,02:15,68,20:58,11,20:53,59,18:50,13,10:30,126,18:18,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
27-05-2009,2009,North,79,20:29,68,21:47,11,10:06,59,21:15,13,19:17,126,18:27,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
02-10-2008,2008,North,79,21:28,68,23:05,11,15:25,59,02:45,13,19:33,126,20:25,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
14-07-2019,2019,North,79,22:57,68,23:55,11,12:23,59,01:52,13,20:45,126,22:53,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
23-01-2022,2022,North,194,03:07,330,19:05,14,09:43,419,01:40,128,14:56,403,19:56,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
14-03-2017,2017,North,194,05:22,330,21:20,14,09:04,419,00:32,128,21:38,403,20:13,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
27-06-2014,2014,North,194,04:52,330,22:05,14,11:31,419,02:46,128,21:02,403,18:32,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
28-10-2017,2017,North,194,03:42,330,23:46,14,21:26,419,18:09,128,11:44,403,21:16,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
04-01-2022,2022,North,79,02:24,68,20:37,11,16:01,59,18:36,13,11:04,126,22:21,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
05-12-2017,2017,North,194,21:35,330,18:54,14,08:35,419,02:31,128,16:55,403,21:42,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
16-12-2004,2004,North,194,21:50,330,18:03,14,20:19,419,01:01,128,19:37,403,18:03,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
15-05-2017,2017,North,79,21:55,68,18:07,11,18:30,59,21:35,13,19:44,126,18:36,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
08-12-2004,2004,North,194,04:37,330,21:35,14,12:43,419,00:47,128,20:58,403,19:29,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
22-01-2013,2013,North,194,20:17,330,20:56,14,17:46,419,00:54,128,12:00,403,21:06,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
15-12-2024,2024,North,79,21:15,68,21:44,11,16:52,59,18:56,13,18:23,126,22:50,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
28-09-2013,2013,North,194,01:13,330,23:42,14,08:00,419,19:22,128,16:24,403,21:52,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
21-10-2022,2022,North,79,00:47,68,19:29,11,13:40,59,02:46,13,18:03,126,22:40,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
13-11-2014,2014,North,194,01:41,330,22:19,14,23:19,419,21:31,128,09:25,403,20:11,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
10-12-2021,2021,North,79,03:12,68,19:26,11,11:18,59,00:46,13,10:42,126,20:57,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,356
22-04-2019,2019,North,194,20:19,330,21:56,14,15:47,419,00:37,128,15:52,403,22:57,0,NA,0,NA,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1488
19-10-2024,2024,North,217,21:50,413,23:23,13,09:08,606,22:19,107,17:03,397,22:05,0,NA,8,21:16,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-05-2021,2021,North,217,01:40,413,22:52,13,18:02,606,22:01,107,16:49,397,20:20,0,NA,8,04:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
16-03-2008,2008,North,217,02:35,413,23:12,13,22:21,606,20:19,107,14:14,397,20:08,0,NA,8,23:21,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
02-09-2019,2019,North,217,20:44,413,22:45,13,15:07,606,23:54,107,12:49,397,20:10,0,NA,8,21:02,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-10-2023,2023,North,217,23:52,413,19:34,13,06:52,606,02:42,107,15:08,397,23:23,0,NA,8,00:42,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-10-2016,2016,North,217,05:07,413,19:39,13,16:30,606,19:32,107,20:10,397,22:49,0,NA,8,00:26,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
28-07-2016,2016,North,217,00:03,413,23:54,13,12:26,606,19:52,107,19:00,397,22:49,0,NA,8,20:07,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-02-2017,2017,North,217,02:31,413,19:55,13,21:56,606,02:29,107,11:36,397,18:19,0,NA,8,21:23,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
05-04-2013,2013,North,217,21:00,413,18:19,13,12:32,606,02:19,107,16:58,397,23:32,0,NA,8,05:53,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-03-2011,2011,North,217,04:03,413,20:50,13,11:53,606,00:03,107,09:24,397,20:05,0,NA,8,01:00,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-10-2006,2006,North,217,02:31,413,18:46,13,12:13,606,18:34,107,12:51,397,19:50,0,NA,8,03:09,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
25-02-2018,2018,North,217,00:12,413,19:26,13,23:50,606,18:29,107,21:14,397,20:09,0,NA,8,21:32,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
19-01-2024,2024,North,217,23:00,413,22:04,13,20:01,606,18:21,107,21:40,397,22:52,0,NA,8,05:38,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-05-2024,2024,North,217,04:26,413,23:43,13,13:04,606,23:14,107,18:25,397,23:16,0,NA,8,22:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-11-2013,2013,North,217,20:43,413,20:32,13,10:54,606,19:23,107,20:48,397,20:50,0,NA,8,05:38,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-09-2015,2015,North,217,03:31,413,20:45,13,06:43,606,21:07,107,12:56,397,22:06,0,NA,8,04:25,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-03-2023,2023,North,217,00:33,413,20:40,13,17:58,606,20:42,107,15:06,397,20:35,0,NA,8,21:43,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-05-2019,2019,North,217,04:23,413,19:46,13,16:58,606,18:16,107,11:02,397,23:08,0,NA,8,21:07,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-10-2018,2018,North,217,03:33,413,23:54,13,11:22,606,22:58,107,21:50,397,21:33,0,NA,8,21:19,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-11-2011,2011,North,217,01:19,413,20:54,13,07:46,606,02:44,107,14:17,397,18:16,0,NA,8,22:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-04-2009,2009,North,217,22:44,413,21:03,13,21:52,606,00:34,107,17:41,397,19:42,0,NA,8,01:21,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-12-2005,2005,North,217,03:46,413,21:25,13,15:32,606,21:32,107,19:41,397,21:40,0,NA,8,20:20,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
29-04-2020,2020,North,217,23:47,413,21:25,13,06:30,606,22:28,107,09:05,397,23:44,0,NA,8,21:41,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
16-01-2018,2018,North,217,03:47,413,23:08,13,08:38,606,01:34,107,20:51,397,22:24,0,NA,8,23:10,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-01-2020,2020,North,217,02:57,413,20:39,13,08:47,606,21:36,107,12:22,397,23:08,0,NA,8,00:09,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
13-07-2017,2017,North,217,02:05,413,22:30,13,20:40,606,21:16,107,18:56,397,19:08,0,NA,8,23:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-02-2007,2007,North,217,22:23,413,20:50,13,22:55,606,21:39,107,18:08,397,19:19,0,NA,8,22:40,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-04-2005,2005,North,217,00:13,413,18:45,13,20:16,606,02:03,107,12:40,397,18:34,0,NA,8,21:35,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
10-09-2019,2019,North,217,04:42,413,20:56,13,08:36,606,22:55,107,16:34,397,18:31,0,NA,8,04:41,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-02-2016,2016,North,217,00:35,413,19:00,13,17:34,606,23:46,107,16:29,397,19:30,0,NA,8,23:21,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-10-2021,2021,North,217,04:36,413,19:07,13,22:01,606,19:06,107,14:57,397,21:48,0,NA,8,23:26,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
01-07-2014,2014,North,217,03:19,413,20:42,13,22:13,606,01:16,107,18:28,397,18:25,0,NA,8,01:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-03-2016,2016,North,217,03:21,413,22:28,13,20:23,606,18:03,107,16:18,397,18:30,0,NA,8,23:04,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-03-2004,2004,North,217,02:22,413,23:48,13,23:57,606,00:31,107,14:28,397,20:07,0,NA,8,23:58,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-04-2010,2010,North,217,23:34,413,21:50,13,11:44,606,02:02,107,12:53,397,22:25,0,NA,8,04:38,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-07-2016,2016,North,217,00:54,413,18:38,13,13:49,606,01:39,107,09:01,397,18:48,0,NA,8,20:07,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-07-2014,2014,North,217,03:22,413,21:34,13,19:55,606,19:06,107,19:08,397,18:48,0,NA,8,23:33,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-07-2014,2014,North,217,03:14,413,19:51,13,10:44,606,01:36,107,21:33,397,21:47,0,NA,8,01:47,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-01-2022,2022,North,217,03:50,413,19:57,13,09:37,606,18:19,107,11:41,397,22:52,0,NA,8,23:18,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-11-2016,2016,North,217,23:57,413,21:52,13,10:35,606,22:49,107,19:19,397,21:34,0,NA,8,05:22,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-06-2021,2021,North,217,02:31,413,19:40,13,15:41,606,20:18,107,18:52,397,18:10,0,NA,8,00:11,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-12-2008,2008,North,217,20:04,413,23:14,13,07:09,606,21:02,107,14:41,397,19:48,0,NA,8,22:21,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
14-09-2011,2011,North,217,23:39,413,23:02,13,10:07,606,20:03,107,10:02,397,20:57,0,NA,8,23:21,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
18-10-2007,2007,North,217,01:03,413,19:06,13,14:42,606,02:11,107,17:21,397,21:24,0,NA,8,20:01,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
26-10-2017,2017,North,217,20:16,413,20:29,13,21:50,606,20:24,107,10:56,397,23:17,0,NA,8,21:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-01-2004,2004,North,217,03:17,413,21:20,13,12:19,606,20:14,107,10:12,397,21:03,0,NA,8,05:01,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-03-2005,2005,North,217,23:58,413,23:36,13,23:24,606,01:41,107,10:48,397,20:59,0,NA,8,00:21,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-08-2021,2021,North,217,20:32,413,19:19,13,12:34,606,01:31,107,11:08,397,19:21,0,NA,8,20:00,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
28-03-2014,2014,North,217,04:21,413,19:50,13,15:54,606,02:12,107,11:08,397,23:23,0,NA,8,04:26,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-02-2015,2015,North,217,20:20,413,20:04,13,08:38,606,22:01,107,11:21,397,18:43,0,NA,8,23:33,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-06-2021,2021,North,217,20:41,413,19:50,13,13:54,606,18:42,107,20:47,397,20:29,0,NA,8,22:18,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-05-2005,2005,North,217,01:53,413,18:51,13,17:18,606,21:49,107,15:41,397,20:35,0,NA,8,05:46,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
25-04-2008,2008,North,217,01:26,413,21:54,13,18:54,606,20:45,107,21:01,397,23:42,0,NA,8,01:34,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
31-01-2016,2016,North,217,21:29,413,23:54,13,19:04,606,02:54,107,20:09,397,21:15,0,NA,8,23:23,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
02-04-2017,2017,North,217,04:01,413,18:19,13,17:59,606,23:09,107,12:58,397,21:53,0,NA,8,03:42,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-03-2016,2016,North,217,22:45,413,18:16,13,19:36,606,00:20,107,11:24,397,18:24,0,NA,8,04:39,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
14-01-2019,2019,North,217,03:24,413,22:32,13,21:29,606,20:24,107,13:30,397,23:01,0,NA,8,23:09,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-08-2015,2015,North,217,20:14,413,21:47,13,16:27,606,00:52,107,20:50,397,20:13,0,NA,8,23:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-08-2020,2020,North,217,21:42,413,22:16,13,09:10,606,21:41,107,12:27,397,19:28,0,NA,8,02:10,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-03-2010,2010,North,217,04:06,413,18:41,13,17:25,606,20:34,107,12:11,397,22:07,0,NA,8,05:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-10-2015,2015,North,217,04:10,413,23:01,13,22:11,606,02:24,107,10:13,397,21:19,0,NA,8,02:48,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
19-02-2019,2019,North,217,20:03,413,22:35,13,07:55,606,01:49,107,21:31,397,19:42,0,NA,8,00:51,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
16-06-2012,2012,North,217,20:25,413,20:20,13,14:46,606,02:46,107,13:19,397,20:20,0,NA,8,22:01,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-05-2007,2007,North,217,03:37,413,22:00,13,07:00,606,01:57,107,20:31,397,21:02,0,NA,8,05:28,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-12-2007,2007,North,217,03:02,413,20:31,13,15:46,606,01:06,107,14:18,397,19:32,0,NA,8,00:49,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-06-2008,2008,North,217,03:51,413,18:53,13,08:33,606,00:33,107,21:17,397,18:45,0,NA,8,23:56,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-06-2006,2006,North,217,20:10,413,23:25,13,09:04,606,20:37,107,17:30,397,18:03,0,NA,8,23:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
02-10-2010,2010,North,217,00:10,413,18:30,13,06:42,606,01:07,107,12:16,397,21:42,0,NA,8,22:46,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
31-12-2017,2017,North,217,04:56,413,18:20,13,09:24,606,02:32,107,18:57,397,23:08,0,NA,8,21:08,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-05-2021,2021,North,217,05:48,413,18:29,13,17:16,606,19:01,107,16:49,397,21:08,0,NA,8,23:17,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-04-2017,2017,North,217,04:00,413,18:05,13,22:32,606,01:56,107,18:44,397,21:56,0,NA,8,00:59,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-10-2004,2004,North,217,23:28,413,20:08,13,06:47,606,02:35,107,16:57,397,18:35,0,NA,8,03:50,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-03-2012,2012,North,217,21:30,413,20:40,13,10:52,606,18:11,107,11:24,397,22:48,0,NA,8,20:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-07-2023,2023,North,217,23:57,413,19:10,13,08:29,606,22:06,107,11:03,397,21:00,0,NA,8,20:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-09-2011,2011,North,217,22:20,413,20:26,13,19:19,606,02:36,107,15:48,397,21:13,0,NA,8,02:54,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-08-2015,2015,North,217,23:21,413,22:09,13,09:26,606,23:13,107,18:49,397,21:03,0,NA,8,22:06,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-09-2023,2023,North,217,20:28,413,22:59,13,15:31,606,21:15,107,15:19,397,23:03,0,NA,8,01:48,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-07-2017,2017,North,217,01:20,413,20:26,13,16:26,606,18:28,107,09:57,397,20:22,0,NA,8,21:09,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-11-2011,2011,North,217,23:59,413,19:57,13,23:14,606,21:03,107,17:56,397,19:33,0,NA,8,01:43,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-12-2022,2022,North,217,03:54,413,23:37,13,15:53,606,22:02,107,15:06,397,20:16,0,NA,8,20:37,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-01-2011,2011,North,217,23:55,413,20:43,13,15:50,606,22:34,107,10:18,397,18:58,0,NA,8,04:08,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
10-07-2018,2018,North,217,01:29,413,20:04,13,07:43,606,02:04,107,16:30,397,21:49,0,NA,8,03:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-07-2019,2019,North,217,01:43,413,23:16,13,17:54,606,18:04,107,11:57,397,23:37,0,NA,8,22:52,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-04-2023,2023,North,217,23:14,413,18:00,13,13:39,606,19:12,107,19:11,397,21:58,0,NA,8,00:59,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-08-2011,2011,North,217,02:35,413,18:25,13,06:33,606,18:12,107,09:03,397,23:38,0,NA,8,20:40,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-11-2015,2015,North,217,21:30,413,19:20,13,21:33,606,22:19,107,14:46,397,19:53,0,NA,8,05:55,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-09-2010,2010,North,217,04:12,413,19:23,13,19:31,606,23:28,107,13:36,397,18:20,0,NA,8,01:52,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-05-2016,2016,North,217,21:15,413,21:48,13,09:12,606,02:44,107,09:58,397,19:55,0,NA,8,01:08,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-01-2024,2024,North,217,21:34,413,21:06,13,06:55,606,02:26,107,21:27,397,19:01,0,NA,8,23:18,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-09-2011,2011,North,217,20:24,413,18:53,13,12:00,606,00:09,107,21:03,397,18:50,0,NA,8,05:37,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-10-2010,2010,North,217,03:40,413,22:16,13,07:11,606,02:29,107,12:39,397,21:23,0,NA,8,04:46,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
16-10-2005,2005,North,217,22:33,413,23:02,13,18:02,606,01:20,107,17:41,397,23:21,0,NA,8,23:56,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-05-2023,2023,North,217,23:08,413,21:06,13,06:15,606,01:49,107,14:56,397,22:50,0,NA,8,22:59,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
28-11-2021,2021,North,217,04:58,413,22:04,13,10:19,606,02:39,107,12:38,397,20:08,0,NA,8,04:20,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-02-2013,2013,North,217,01:54,413,23:44,13,20:51,606,00:01,107,12:16,397,23:35,0,NA,8,23:03,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
14-05-2009,2009,North,217,20:07,413,18:22,13,13:28,606,02:16,107,20:54,397,19:30,0,NA,8,21:26,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
16-02-2016,2016,North,217,22:51,413,21:51,13,22:44,606,00:51,107,11:34,397,21:16,0,NA,8,23:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
25-02-2007,2007,North,217,05:27,413,22:17,13,14:53,606,21:11,107,18:43,397,20:39,0,NA,8,02:11,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-04-2017,2017,North,217,22:12,413,23:56,13,21:54,606,19:27,107,20:20,397,19:56,0,NA,8,05:03,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-08-2019,2019,North,217,03:27,413,20:30,13,21:17,606,20:06,107,19:57,397,21:05,0,NA,8,04:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
14-01-2014,2014,North,217,20:03,413,21:23,13,17:57,606,19:32,107,16:46,397,22:58,0,NA,8,21:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-12-2014,2014,North,217,22:18,413,21:05,13,13:28,606,00:30,107,21:46,397,21:01,0,NA,8,20:17,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-05-2019,2019,North,217,05:34,413,19:46,13,16:03,606,02:12,107,21:46,397,19:46,0,NA,8,00:01,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-10-2020,2020,North,217,23:51,413,19:02,13,07:35,606,19:32,107,18:53,397,20:29,0,NA,8,01:40,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
25-09-2011,2011,North,217,01:57,413,18:08,13,20:07,606,18:19,107,21:30,397,21:40,0,NA,8,00:55,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-02-2007,2007,North,217,02:38,413,22:21,13,19:47,606,02:25,107,11:20,397,19:27,0,NA,8,00:06,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-02-2016,2016,North,217,03:26,413,21:59,13,07:37,606,01:36,107,09:00,397,21:19,0,NA,8,03:40,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
01-09-2021,2021,North,217,20:42,413,23:43,13,16:08,606,21:41,107,19:56,397,19:07,0,NA,8,01:53,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
